cve,rank,reports_submitted_count,epss
CVE-2019-15585,2215,1,0.00341
CVE-2019-15585,2215,1,0.00341
CVE-2019-15587,1098,3,0.0033
CVE-2019-15588,1416,2,0.00277
CVE-2019-15589,2215,1,0.00074
CVE-2019-1559,1416,2,0.01014
CVE-2019-15593,2215,1,0.00079
CVE-2019-15596,2215,1,0.00449
CVE-2019-15597,2215,1,0.00402
CVE-2019-15598,2215,1,0.00402
CVE-2019-15599,2215,1,0.00402
CVE-2019-15599,2215,1,0.00402
CVE-2019-15600,2215,1,0.00172
CVE-2019-15603,2215,1,0.00087
CVE-2019-15604,2215,1,0.00366
CVE-2019-15604,2215,1,0.00366
CVE-2019-15605,2215,1,0.00537
CVE-2019-15609,2215,1,0.00964
CVE-2019-15609,2215,1,0.00964
CVE-2019-15610,2215,1,0.00054
CVE-2019-15611,2215,1,0.00065
CVE-2019-15612,2215,1,0.00044
CVE-2019-15614,2215,1,0.00054
CVE-2019-15616,2215,1,0.00054
CVE-2019-15618,2215,1,0.00054
CVE-2019-15619,2215,1,0.0009
CVE-2019-15620,2215,1,0.00054
CVE-2019-15622,2215,1,0.00079
CVE-2019-1563,1416,2,0.01508
CVE-2019-15684,1416,2,0.00071
CVE-2019-15684,1416,2,0.00071
CVE-2019-15685,1098,3,0.00073
CVE-2019-15685,1098,3,0.00073
CVE-2019-15688,2215,1,0.00073
CVE-2019-15713,1416,2,0.00101
CVE-2019-15721,2215,1,0.00054
CVE-2019-15848,2215,1,0.00138
CVE-2019-15858,2215,1,0.02393
CVE-2019-15858,2215,1,0.02393
CVE-2019-15863,2215,1,0.00084
CVE-2019-15863,2215,1,0.00084
CVE-2019-15893,1098,3,0.00597
CVE-2019-16107,2215,1,0.00053
CVE-2019-16108,2215,1,0.00119
CVE-2019-16221,1416,2,0.0072
CVE-2019-16221,1416,2,0.0072
CVE-2019-16221,1416,2,0.0072
CVE-2019-16222,499,13,0.00596
CVE-2019-1636,900,4,0.14184
CVE-2019-16387,2215,1,0.00079
CVE-2019-16516,2215,1,0.09001
CVE-2019-16516,2215,1,0.09001
CVE-2019-1653,1416,2,0.97566
CVE-2019-16530,2215,1,0.00745
CVE-2019-16535,2215,1,0.00222
CVE-2019-16535,2215,1,0.00222
CVE-2019-16676,1416,2,0.00624
CVE-2019-16759,1416,2,0.97508
CVE-2019-16769,2215,1,0.00054
CVE-2019-16769,2215,1,0.00054
CVE-2019-16769,2215,1,0.00054
CVE-2019-16770,1416,2,0.0008
CVE-2019-16771,2215,1,0.00166
CVE-2019-16771,2215,1,0.00166
CVE-2019-16773,685,7,0.00241
CVE-2019-16776,2215,1,0.00109
CVE-2019-16776,2215,1,0.00109
CVE-2019-16781,685,7,0.00182
CVE-2019-16782,900,4,0.00249
CVE-2019-16782,900,4,0.00249
CVE-2019-16891,2215,1,0.01289
CVE-2019-16891,2215,1,0.01289
CVE-2019-16905,78,5,0.00048
CVE-2019-16935,2215,1,0.00214
CVE-2019-17003,1416,2,0.00082
CVE-2019-17051,1098,3,0.00103
CVE-2019-17221,1098,3,0.00588
CVE-2019-17221,1098,3,0.00588
CVE-2019-17382,1416,2,0.27707
CVE-2019-17382,1416,2,0.27707
CVE-2019-17382,1416,2,0.27707
CVE-2019-17382,1416,2,0.27707
CVE-2019-17444,2215,1,0.05344
CVE-2019-17495,1098,3,0.01741
CVE-2019-17513,2215,1,0.00139
CVE-2019-17513,2215,1,0.00139
CVE-2019-17534,2215,1,0.00317
CVE-2019-17534,2215,1,0.00317
CVE-2019-17558,534,11,0.97511
CVE-2019-17563,499,12,0.00446
CVE-2019-17571,2215,1,0.80583
CVE-2019-17571,2215,1,0.80583
CVE-2019-17638,2215,1,0.00757
CVE-2019-17638,2215,1,0.00757
CVE-2019-17669,631,8,0.0153
CVE-2019-17670,631,8,0.00712
CVE-2019-17671,349,30,0.01408
CVE-2019-17672,517,12,0.012
CVE-2019-17673,593,9,0.00417
CVE-2019-17674,306,46,0.00153
CVE-2019-17675,631,8,0.00203
CVE-2019-18371,2215,1,0.03727
CVE-2019-18394,1416,2,0.60692
CVE-2019-18394,1416,2,0.60692
CVE-2019-18676,2215,1,0.01776
CVE-2019-18676,2215,1,0.01776
CVE-2019-18677,2215,1,0.00399
CVE-2019-18677,2215,1,0.00399
CVE-2019-18678,1416,2,0.00747
CVE-2019-18860,2215,1,0.00185
CVE-2019-18860,2215,1,0.00185
CVE-2019-18860,2215,1,0.00185
CVE-2019-18860,2215,1,0.00185
CVE-2019-18860,2215,1,0.00185
CVE-2019-18890,2215,1,0.00637
CVE-2019-18890,2215,1,0.00637
CVE-2019-18935,205,77,0.91789
CVE-2019-18957,1098,3,0.00375
CVE-2019-18957,1098,3,0.00375
CVE-2019-19274,2215,1,0.00316
CVE-2019-19274,2215,1,0.00316
CVE-2019-19275,2215,1,0.00316
CVE-2019-19317,2215,1,0.00223
CVE-2019-19317,2215,1,0.00223
CVE-2019-19317,2215,1,0.00223
CVE-2019-19364,1416,2,0.00091
CVE-2019-19368,415,18,0.00624
CVE-2019-19450,2215,1,0.00617
CVE-2019-19450,2215,1,0.00617
CVE-2019-19450,2215,1,0.00617
CVE-2019-19450,2215,1,0.00617
CVE-2019-19609,2215,1,0.09341
CVE-2019-19609,2215,1,0.09341
CVE-2019-19719,262,73,0.00127
CVE-2019-19781,197,241,0.97538
CVE-2019-19880,2215,1,0.01057
CVE-2019-19880,2215,1,0.01057
CVE-2019-19923,2215,1,0.01057
CVE-2019-19924,2215,1,0.00087
CVE-2019-19924,2215,1,0.00087
CVE-2019-19926,2215,1,0.01382
CVE-2019-19935,2215,1,0.01149
CVE-2019-19959,2215,1,0.00182
CVE-2019-20041,749,6,0.00867
CVE-2019-20042,685,7,0.00186
CVE-2019-20098,2215,1,0.00082
CVE-2019-20098,2215,1,0.00082
CVE-2019-20105,1416,2,0.0009
CVE-2019-20141,1416,2,0.00125
CVE-2019-20149,2215,1,0.00091
CVE-2019-20180,1416,2,0.00203
CVE-2019-20218,2215,1,0.00795
CVE-2019-20218,2215,1,0.00795
CVE-2019-20330,2215,1,0.00622
CVE-2019-20372,474,15,0.00273
CVE-2019-20404,1098,3,0.00082
CVE-2019-20414,2215,1,0.00066
CVE-2019-20414,2215,1,0.00066
CVE-2019-20921,330,2,0.00141
CVE-2019-20933,126,19,0.04237
CVE-2019-25059,1416,2,0.00068
CVE-2019-25059,1416,2,0.00068
CVE-2019-25059,1416,2,0.00068
CVE-2019-2578,2215,1,0.00623
CVE-2019-2579,2215,1,0.00493
CVE-2019-2579,2215,1,0.00493
CVE-2019-2616,408,19,0.94993
CVE-2019-2684,749,6,0.00438
CVE-2019-2684,749,6,0.00438
CVE-2019-2725,317,40,0.97558
CVE-2019-2729,810,5,0.96836
CVE-2019-2767,560,10,0.14972
CVE-2019-2767,560,10,0.14972
CVE-2019-2904,1416,2,0.0759
CVE-2019-2942,900,4,0.00181
CVE-2019-2942,900,4,0.00181
CVE-2019-2950,2215,1,0.00082
CVE-2019-3394,1416,2,0.1885
CVE-2019-3394,1416,2,0.1885
CVE-2019-3396,268,69,0.97405
CVE-2019-3398,1416,2,0.9707
CVE-2019-3398,1416,2,0.9707
CVE-2019-3401,1098,3,0.0055
CVE-2019-3402,427,17,0.00238
CVE-2019-3403,244,91,0.00379
CVE-2019-3462,2215,1,0.04107
CVE-2019-3465,2215,1,0.00234
CVE-2019-3613,2215,1,0.00042
CVE-2019-3814,2215,1,0.0024
CVE-2019-3814,2215,1,0.0024
CVE-2019-3814,2215,1,0.0024
CVE-2019-3826,810,5,0.00406
CVE-2019-3835,810,5,0.00216
CVE-2019-3838,2215,1,0.0018
CVE-2019-3839,2215,1,0.00278
CVE-2019-3912,2215,1,0.0016
CVE-2019-3978,2215,1,0.00796
CVE-2019-4061,685,7,0.00578
CVE-2019-4505,1416,2,0.00103
CVE-2019-5010,91,1,0.01845
CVE-2019-5413,2215,1,0.00578
CVE-2019-5413,2215,1,0.00578
CVE-2019-5413,2215,1,0.00578
CVE-2019-5414,2215,1,0.00429
CVE-2019-5416,2215,1,0.00902
CVE-2019-5418,307,45,0.9746
CVE-2019-5419,1098,3,0.00334
CVE-2019-5420,749,6,0.96598
CVE-2019-5421,2215,1,0.00307
CVE-2019-5421,2215,1,0.00307
CVE-2019-5421,2215,1,0.00307
CVE-2019-5422,2215,1,0.00089
CVE-2019-5423,2215,1,0.01048
CVE-2019-5425,2215,1,0.00109
CVE-2019-5427,2215,1,0.02457
CVE-2019-5427,2215,1,0.02457
CVE-2019-5427,2215,1,0.02457
CVE-2019-5428,2215,1,0.00241
CVE-2019-5429,2215,1,0.0021
CVE-2019-5430,2215,1,0.00071
CVE-2019-5436,1416,2,0.06967
CVE-2019-5438,2215,1,0.00131
CVE-2019-5441,2215,1,0.00241
CVE-2019-5443,1416,2,0.00173
CVE-2019-5445,2215,1,0.00081
CVE-2019-5446,2215,1,0.00123
CVE-2019-5446,2215,1,0.00123
CVE-2019-5446,2215,1,0.00123
CVE-2019-5447,2215,1,0.00131
CVE-2019-5449,2215,1,0.00054
CVE-2019-5449,2215,1,0.00054
CVE-2019-5450,2215,1,0.00096
CVE-2019-5451,2215,1,0.00069
CVE-2019-5453,2215,1,0.00096
CVE-2019-5454,2215,1,0.00138
CVE-2019-5455,2215,1,0.00096
CVE-2019-5455,2215,1,0.00096
CVE-2019-5456,2215,1,0.00156
CVE-2019-5456,2215,1,0.00156
CVE-2019-5458,2215,1,0.00058
CVE-2019-5459,2215,1,0.00076
CVE-2019-5459,2215,1,0.00076
CVE-2019-5461,2215,1,0.00044
CVE-2019-5464,2215,1,0.00382
CVE-2019-5466,2215,1,0.0008
CVE-2019-5468,2215,1,0.00318
CVE-2019-5468,2215,1,0.00318
CVE-2019-5468,2215,1,0.00318
CVE-2019-5469,2215,1,0.00058
CVE-2019-5470,2215,1,0.00222
CVE-2019-5470,2215,1,0.00222
CVE-2019-5470,2215,1,0.00222
CVE-2019-5472,2215,1,0.00164
CVE-2019-5473,2215,1,0.001
CVE-2019-5476,2215,1,0.00138
CVE-2019-5478,2215,1,0.00044
CVE-2019-5478,2215,1,0.00044
CVE-2019-5479,2215,1,0.00102
CVE-2019-5479,2215,1,0.00102
CVE-2019-5480,2215,1,0.00131
CVE-2019-5482,2215,1,0.09761
CVE-2019-5482,2215,1,0.09761
CVE-2019-5483,2215,1,0.00126
CVE-2019-5486,2215,1,0.00108
CVE-2019-5487,2215,1,0.00126
CVE-2019-5513,560,10,0.00088
CVE-2019-5513,560,10,0.00088
CVE-2019-5526,1098,3,0.00222
CVE-2019-5526,1098,3,0.00222
CVE-2019-5526,1098,3,0.00222
CVE-2019-5532,2215,1,0.00062
CVE-2019-5532,2215,1,0.00062
CVE-2019-5534,2215,1,0.00062
CVE-2019-5534,2215,1,0.00062
CVE-2019-5589,2215,1,0.00231
CVE-2019-5727,2215,1,0.00054
CVE-2019-5765,2215,1,0.00088
CVE-2019-5765,2215,1,0.00088
CVE-2019-6109,78,5,0.00216
CVE-2019-6111,408,4,0.0017
CVE-2019-6145,2215,1,0.00042
CVE-2019-6339,2215,1,0.92093
CVE-2019-6453,2215,1,0.71035
CVE-2019-6593,415,18,0.00128
CVE-2019-6739,900,4,0.07693
CVE-2019-6798,2215,1,0.00157
CVE-2019-6799,2215,1,0.15204
CVE-2019-6799,2215,1,0.15204
CVE-2019-6802,749,6,0.00113
CVE-2019-6976,2215,1,0.00137
CVE-2019-7093,2215,1,0.00086
CVE-2019-7139,1098,3,0.09912
CVE-2019-7139,1098,3,0.09912
CVE-2019-7219,2215,1,0.00113
CVE-2019-7219,2215,1,0.00113
CVE-2019-7238,810,5,0.974
CVE-2019-7313,2215,1,0.00095
CVE-2019-7313,2215,1,0.00095
CVE-2019-7315,1416,2,0.0143
CVE-2019-7609,685,7,0.96991
CVE-2019-7613,2215,1,0.0009
CVE-2019-7731,2215,1,0.02089
CVE-2019-7903,2215,1,0.00264
CVE-2019-7955,2215,1,0.00098
CVE-2019-7955,2215,1,0.00098
CVE-2019-7955,2215,1,0.00098
CVE-2019-8076,2215,1,0.00142
CVE-2019-8076,2215,1,0.00142
CVE-2019-8078,474,15,0.00098
CVE-2019-8086,685,7,0.10314
CVE-2019-8086,685,7,0.10314
CVE-2019-8087,2215,1,0.00181
CVE-2019-8087,2215,1,0.00181
CVE-2019-8320,2215,1,0.00605
CVE-2019-8320,2215,1,0.00605
CVE-2019-8321,2215,1,0.00201
CVE-2019-8322,2215,1,0.00201
CVE-2019-8323,2215,1,0.00201
CVE-2019-8323,2215,1,0.00201
CVE-2019-8324,1416,2,0.00298
CVE-2019-8325,2215,1,0.00201
CVE-2019-8325,2215,1,0.00201
CVE-2019-8325,2215,1,0.00201
CVE-2019-8331,69,42,0.00293
CVE-2019-8442,256,77,0.97131
CVE-2019-8443,2215,1,0.01088
CVE-2019-8443,2215,1,0.01088
CVE-2019-8446,900,4,0.15691
CVE-2019-8449,271,67,0.29471
CVE-2019-8451,225,130,0.97115
CVE-2019-8513,2215,1,0.0005
CVE-2019-8513,2215,1,0.0005
CVE-2019-8842,1098,3,0.00107
CVE-2019-8955,2215,1,0.01659
CVE-2019-9020,810,5,0.00547
CVE-2019-9020,810,5,0.00547
CVE-2019-9021,810,5,0.02269
CVE-2019-9023,685,7,0.00728
CVE-2019-9024,1098,3,0.01625
CVE-2019-9024,1098,3,0.01625
CVE-2019-9193,810,5,0.97463
CVE-2019-9220,1416,2,0.00292
CVE-2019-9497,2215,1,0.01612
CVE-2019-9498,2215,1,0.00735
CVE-2019-9499,2215,1,0.00735
CVE-2019-9506,2215,1,0.00105
CVE-2019-9506,2215,1,0.00105
CVE-2019-9511,499,13,0.07814
CVE-2019-9513,517,12,0.04285
CVE-2019-9514,2215,1,0.79325
CVE-2019-9514,2215,1,0.79325
CVE-2019-9516,534,11,0.00707
CVE-2019-9634,2215,1,0.00127
CVE-2019-9634,2215,1,0.00127
CVE-2019-9637,900,4,0.00367
CVE-2019-9638,900,4,0.00289
CVE-2019-9639,900,4,0.00477
CVE-2019-9658,2215,1,0.00862
CVE-2019-9670,1416,2,0.97471
CVE-2019-9675,2215,1,0.0132
CVE-2019-9787,593,9,0.70028
CVE-2019-9788,2215,1,0.00673
CVE-2019-9900,2215,1,0.00448
CVE-2019-9946,2215,1,0.00206
CVE-2019-9946,2215,1,0.00206
CVE-2019-9946,2215,1,0.00206
CVE-2019-9970,2215,1,0.00081
CVE-2020-0096,810,5,0.00042
CVE-2020-0114,2215,1,0.00042
CVE-2020-0267,1416,2,0.00046
CVE-2020-0267,1416,2,0.00046
CVE-2020-0267,1416,2,0.00046
CVE-2020-0294,2215,1,0.00042
CVE-2020-0294,2215,1,0.00042
CVE-2020-0338,2215,1,0.00042
CVE-2020-0338,2215,1,0.00042
CVE-2020-0338,2215,1,0.00042
CVE-2020-0389,1098,3,0.00042
CVE-2020-0412,1416,2,0.00042
CVE-2020-0445,2215,1,0.00106
CVE-2020-0445,2215,1,0.00106
CVE-2020-0456,2215,1,0.00106
CVE-2020-0457,2215,1,0.00106
CVE-2020-0548,2215,1,0.00049
CVE-2020-0548,2215,1,0.00049
CVE-2020-0549,2215,1,0.00049
CVE-2020-0551,1416,2,0.00044
CVE-2020-0551,1416,2,0.00044
CVE-2020-0566,2215,1,0.00126
CVE-2020-0594,2215,1,0.00792
CVE-2020-0596,2215,1,0.00189
CVE-2020-0596,2215,1,0.00189
CVE-2020-0596,2215,1,0.00189
CVE-2020-0610,2215,1,0.3464
CVE-2020-0645,1416,2,0.00174
CVE-2020-0646,2215,1,0.9749
CVE-2020-0688,427,17,0.97202
CVE-2020-0774,2215,1,0.11195
CVE-2020-0796,1098,3,0.97478
CVE-2020-0874,2215,1,0.00043
CVE-2020-0880,2215,1,0.11195
CVE-2020-0880,2215,1,0.11195
CVE-2020-0880,2215,1,0.11195
CVE-2020-0882,2215,1,0.11195
CVE-2020-10030,2215,1,0.00583
CVE-2020-10030,2215,1,0.00583
CVE-2020-10030,2215,1,0.00583
CVE-2020-10030,2215,1,0.00583
CVE-2020-10136,2215,1,0.01226
CVE-2020-10148,517,12,0.97253
CVE-2020-10189,2215,1,0.97292
CVE-2020-10189,2215,1,0.97292
CVE-2020-10199,900,4,0.97285
CVE-2020-10518,2215,1,0.00288
CVE-2020-10518,2215,1,0.00288
CVE-2020-10543,2215,1,0.00308
CVE-2020-10543,2215,1,0.00308
CVE-2020-10568,131,8,0.00579
CVE-2020-10663,1416,2,0.00634
CVE-2020-10663,1416,2,0.00634
CVE-2020-10770,234,111,0.15214
CVE-2020-10857,2215,1,0.0065
CVE-2020-10857,2215,1,0.0065
CVE-2020-10958,2215,1,0.00889
CVE-2020-10980,2215,1,0.00244
CVE-2020-10980,2215,1,0.00244
CVE-2020-11009,2215,1,0.00065
CVE-2020-11022,55,248,0.06124
CVE-2020-11023,31,248,0.019
CVE-2020-11025,1416,2,0.00151
CVE-2020-11026,1098,3,0.00315
CVE-2020-11027,1416,2,0.00798
CVE-2020-11028,1416,2,0.00272
CVE-2020-11028,1416,2,0.00272
CVE-2020-11030,2215,1,0.00077
CVE-2020-11076,900,4,0.00541
CVE-2020-11077,1416,2,0.00492
CVE-2020-11081,2215,1,0.00042
CVE-2020-11082,900,4,0.00888
CVE-2020-11082,900,4,0.00888
CVE-2020-11100,1098,3,0.028
CVE-2020-11110,81,18,0.00512
CVE-2020-11450,1098,3,0.66624
CVE-2020-11476,2215,1,0.0031
CVE-2020-11476,2215,1,0.0031
CVE-2020-11529,1098,3,0.00452
CVE-2020-11651,2215,1,0.97477
CVE-2020-11673,2215,1,0.00838
CVE-2020-11673,2215,1,0.00838
CVE-2020-11673,2215,1,0.00838
CVE-2020-11710,1098,3,0.02642
CVE-2020-11724,900,4,0.0058
CVE-2020-11738,415,15,0.97461
CVE-2020-11753,2215,1,0.00104
CVE-2020-11880,2215,1,0.0009
CVE-2020-11880,2215,1,0.0009
CVE-2020-11880,2215,1,0.0009
CVE-2020-11978,1416,2,0.97444
CVE-2020-11978,1416,2,0.97444
CVE-2020-11985,1416,2,0.00397
CVE-2020-11993,810,5,0.00388
CVE-2020-11996,534,11,0.00183
CVE-2020-12145,2215,1,0.00502
CVE-2020-12145,2215,1,0.00502
CVE-2020-12145,2215,1,0.00502
CVE-2020-12147,2215,1,0.00129
CVE-2020-12244,2215,1,0.00571
CVE-2020-12244,2215,1,0.00571
CVE-2020-12304,2215,1,0.00044
CVE-2020-12440,2215,1,0.00241
CVE-2020-12668,2215,1,0.00097
CVE-2020-12673,1416,2,0.0066
CVE-2020-12673,1416,2,0.0066
CVE-2020-12717,2215,1,0.00108
CVE-2020-12720,1098,3,0.84096
CVE-2020-12790,2215,1,0.00421
CVE-2020-12790,2215,1,0.00421
CVE-2020-12790,2215,1,0.00421
CVE-2020-12827,2215,1,0.00344
CVE-2020-1323,900,4,0.00198
CVE-2020-13341,2215,1,0.00067
CVE-2020-13344,2215,1,0.00044
CVE-2020-13345,2215,1,0.00067
CVE-2020-13352,2215,1,0.00095
CVE-2020-13354,2215,1,0.0009
CVE-2020-13356,2215,1,0.00202
CVE-2020-13379,249,88,0.71681
CVE-2020-13443,2215,1,0.00483
CVE-2020-13443,2215,1,0.00483
CVE-2020-13483,560,10,0.00113
CVE-2020-1350,2215,1,0.94441
CVE-2020-1350,2215,1,0.94441
CVE-2020-13662,1098,3,0.00078
CVE-2020-13662,1098,3,0.00078
CVE-2020-13700,387,22,0.01831
CVE-2020-13758,2215,1,0.00087
CVE-2020-13758,2215,1,0.00087
CVE-2020-13927,1416,2,0.96826
CVE-2020-13935,499,12,0.148
CVE-2020-13943,685,7,0.00102
CVE-2020-13954,1416,2,0.17837
CVE-2020-13954,1416,2,0.17837
CVE-2020-13956,1416,2,0.00162
CVE-2020-14058,2215,1,0.00556
CVE-2020-14092,685,7,0.68008
CVE-2020-14145,408,4,0.00325
CVE-2020-14145,408,4,0.00325
CVE-2020-14145,408,4,0.00325
CVE-2020-14171,2215,1,0.00476
CVE-2020-14177,1416,2,0.00142
CVE-2020-14177,1416,2,0.00142
CVE-2020-14178,900,4,0.01774
CVE-2020-14179,9,1521,0.00628
CVE-2020-1418,560,10,0.00043
CVE-2020-14181,195,247,0.96518
CVE-2020-14183,2215,1,0.00082
CVE-2020-14184,2215,1,0.00066
CVE-2020-14185,2215,1,0.00225
CVE-2020-1472,2215,1,0.46653
CVE-2020-1472,2215,1,0.46653
CVE-2020-14750,1098,3,0.97532
CVE-2020-1481,900,4,0.03769
CVE-2020-14815,810,5,0.00192
CVE-2020-14875,2215,1,0.00194
CVE-2020-14882,202,61,0.97471
CVE-2020-14883,213,16,0.9741
CVE-2020-15020,1416,2,0.00045
CVE-2020-15020,1416,2,0.00045
CVE-2020-15020,1416,2,0.00045
CVE-2020-15038,2215,1,0.00353
CVE-2020-15132,2215,1,0.00126
CVE-2020-15132,2215,1,0.00126
CVE-2020-15148,1416,2,0.03302
CVE-2020-15148,1416,2,0.03302
CVE-2020-15151,1098,3,0.00136
CVE-2020-15151,1098,3,0.00136
CVE-2020-15227,1098,3,0.96994
CVE-2020-15227,1098,3,0.96994
CVE-2020-15227,1098,3,0.96994
CVE-2020-15242,2215,1,0.00066
CVE-2020-15242,2215,1,0.00066
CVE-2020-15505,382,23,0.97541
CVE-2020-15507,900,4,0.00528
CVE-2020-15522,2215,1,0.00128
CVE-2020-15523,2215,1,0.00104
CVE-2020-15778,87,4,0.00417
CVE-2020-15778,87,4,0.00417
CVE-2020-15811,2215,1,0.00151
CVE-2020-15865,2215,1,0.01515
CVE-2020-15865,2215,1,0.01515
CVE-2020-15865,2215,1,0.01515
CVE-2020-15900,1416,2,0.00677
CVE-2020-15964,2215,1,0.00423
CVE-2020-15964,2215,1,0.00423
CVE-2020-15965,2215,1,0.00794
CVE-2020-15965,2215,1,0.00794
CVE-2020-16040,1416,2,0.21969
CVE-2020-16152,2215,1,0.83526
CVE-2020-16152,2215,1,0.83526
CVE-2020-16881,2215,1,0.01126
CVE-2020-1714,2215,1,0.00812
CVE-2020-1714,2215,1,0.00812
CVE-2020-17362,2215,1,0.00101
CVE-2020-1745,1416,2,0.01008
CVE-2020-1745,1416,2,0.01008
CVE-2020-1745,1416,2,0.01008
CVE-2020-17453,60,81,0.00845
CVE-2020-17482,2215,1,0.00067
CVE-2020-17519,900,4,0.97264
CVE-2020-17526,560,10,0.14434
CVE-2020-17526,560,10,0.14434
CVE-2020-17527,749,5,0.00252
CVE-2020-17530,1416,2,0.97257
CVE-2020-1927,810,5,0.00258
CVE-2020-1927,810,5,0.00258
CVE-2020-1935,427,17,0.0024
CVE-2020-1938,324,37,0.97384
CVE-2020-1943,2215,1,0.5358
CVE-2020-1967,900,4,0.08103
CVE-2020-2021,200,79,0.00451
CVE-2020-2022,1416,2,0.00199
CVE-2020-2022,1416,2,0.00199
CVE-2020-2034,900,4,0.667
CVE-2020-2034,900,4,0.667
CVE-2020-2036,685,7,0.03113
CVE-2020-2040,685,7,0.00576
CVE-2020-20982,2215,1,0.02096
CVE-2020-20982,2215,1,0.02096
CVE-2020-2099,2215,1,0.00454
CVE-2020-2100,2215,1,0.00454
CVE-2020-2102,2215,1,0.00199
CVE-2020-2103,810,5,0.00527
CVE-2020-2103,810,5,0.00527
CVE-2020-2104,2215,1,0.00178
CVE-2020-2140,810,5,0.00181
CVE-2020-2163,2215,1,0.00054
CVE-2020-2163,2215,1,0.00054
CVE-2020-23015,810,5,0.00179
CVE-2020-23064,76,26,0.00045
CVE-2020-23066,1416,2,0.00042
CVE-2020-23066,1416,2,0.00042
CVE-2020-23066,1416,2,0.00042
CVE-2020-23517,2215,1,0.00135
CVE-2020-23517,2215,1,0.00135
CVE-2020-24223,1098,3,0.01247
CVE-2020-24391,810,5,0.51365
CVE-2020-24420,2215,1,0.00101
CVE-2020-24420,2215,1,0.00101
CVE-2020-24424,2215,1,0.00115
CVE-2020-24586,2215,1,0.00174
CVE-2020-24589,2215,1,0.64778
CVE-2020-24617,2215,1,0.00097
CVE-2020-24696,2215,1,0.00282
CVE-2020-24696,2215,1,0.00282
CVE-2020-24696,2215,1,0.00282
CVE-2020-24697,2215,1,0.00213
CVE-2020-24698,2215,1,0.0047
CVE-2020-24698,2215,1,0.0047
CVE-2020-24701,1098,3,0.00816
CVE-2020-24701,1098,3,0.00816
CVE-2020-24701,1098,3,0.00816
CVE-2020-24704,2215,1,0.00078
CVE-2020-24786,2215,1,0.02073
CVE-2020-24900,447,13,0.00112
CVE-2020-24901,387,22,0.00112
CVE-2020-25019,2215,1,0.00135
CVE-2020-25032,2215,1,0.01337
CVE-2020-25032,2215,1,0.01337
CVE-2020-25032,2215,1,0.01337
CVE-2020-25044,2215,1,0.00044
CVE-2020-25275,2215,1,0.01095
CVE-2020-2550,2215,1,0.00061
CVE-2020-2550,2215,1,0.00061
CVE-2020-2551,38,30,0.97537
CVE-2020-2552,2215,1,0.00068
CVE-2020-2555,900,4,0.96912
CVE-2020-25820,2215,1,0.08408
CVE-2020-25864,1416,2,0.00324
CVE-2020-26116,2215,1,0.00306
CVE-2020-26139,2215,1,0.00245
CVE-2020-26139,2215,1,0.00245
CVE-2020-26139,2215,1,0.00245
CVE-2020-26139,2215,1,0.00245
CVE-2020-26140,2215,1,0.00226
CVE-2020-26142,2215,1,0.00117
CVE-2020-26144,2215,1,0.00119
CVE-2020-26145,2215,1,0.00057
CVE-2020-26146,1416,2,0.00119
CVE-2020-26205,2215,1,0.0005
CVE-2020-26205,2215,1,0.0005
CVE-2020-26205,2215,1,0.0005
CVE-2020-26205,2215,1,0.0005
CVE-2020-26205,2215,1,0.0005
CVE-2020-26205,2215,1,0.0005
CVE-2020-26205,2215,1,0.0005
CVE-2020-26291,2215,1,0.00071
CVE-2020-26413,82,16,0.78637
CVE-2020-26836,393,18,0.00094
CVE-2020-26870,222,5,0.00851
CVE-2020-27030,2215,1,0.00042
CVE-2020-27030,2215,1,0.00042
CVE-2020-27223,2215,1,0.02495
CVE-2020-27223,2215,1,0.02495
CVE-2020-27348,2215,1,0.0009
CVE-2020-27348,2215,1,0.0009
CVE-2020-27348,2215,1,0.0009
CVE-2020-27467,2215,1,0.00856
CVE-2020-27467,2215,1,0.00856
CVE-2020-27619,2215,1,0.0066
CVE-2020-27735,2215,1,0.00228
CVE-2020-27735,2215,1,0.00228
CVE-2020-27735,2215,1,0.00228
CVE-2020-27829,2215,1,0.00061
CVE-2020-27838,58,96,0.11662
CVE-2020-27982,900,4,0.00252
CVE-2020-27982,900,4,0.00252
CVE-2020-27986,2215,1,0.43661
CVE-2020-27986,2215,1,0.43661
CVE-2020-27986,2215,1,0.43661
CVE-2020-2803,2215,1,0.00159
CVE-2020-2803,2215,1,0.00159
CVE-2020-28033,2215,1,0.00293
CVE-2020-28037,2215,1,0.02421
CVE-2020-28039,2215,1,0.00326
CVE-2020-28040,810,5,0.00409
CVE-2020-28168,810,5,0.00274
CVE-2020-28168,810,5,0.00274
CVE-2020-28351,447,16,0.00359
CVE-2020-28458,39,5,0.00357
CVE-2020-28469,2215,1,0.01244
CVE-2020-2858,810,5,0.00192
CVE-2020-2860,1098,3,0.00192
CVE-2020-2861,560,10,0.00192
CVE-2020-2883,2215,1,0.97476
CVE-2020-28838,1416,2,0.00067
CVE-2020-28950,2215,1,0.00063
CVE-2020-29156,2215,1,0.00169
CVE-2020-29436,1416,2,0.00065
CVE-2020-29436,1416,2,0.00065
CVE-2020-29448,685,7,0.00189
CVE-2020-29453,362,27,0.01399
CVE-2020-2950,1098,3,0.84857
CVE-2020-29653,1098,3,0.00076
CVE-2020-3147,1416,2,0.00159
CVE-2020-3147,1416,2,0.00159
CVE-2020-3187,111,767,0.97297
CVE-2020-3259,427,17,0.02709
